pan_id,dataproduct,ref,vea,rtn,rms,sza_left,sza_right
81,O3VIS,MeasLow,-4.0,IW,[],[],[]
81,O3VIS,MeasLow,-4.0,IX,"[0.0061964, 0.0053744, 0.007869399999999999, 0.0064217, 0.0063558, 0.0058555000000000005]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,MeasLow,-3.0,IW,[],[],[]
81,O3VIS,MeasLow,-3.0,IX,"[0.0064204, 0.006115699999999999, 0.009269699999999999, 0.007662649999999999, 0.00755, 0.0069609500000000005]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,MeasLow,-2.0,IW,[],[],[]
81,O3VIS,MeasLow,-2.0,IX,"[0.0056631, 0.0054773, 0.00527035, 0.004550999999999999, 0.004724499999999999, 0.006728649999999999]","[28.54, 37.975, 47.41, 56.846, 66.281, 75.716]","[37.975, 47.41, 56.846, 66.281, 75.716, 85.151]"
81,O3VIS,MeasLow,-1.8,IW,[],[],[]
81,O3VIS,MeasLow,-1.8,IX,"[0.0051986, 0.0056879999999999995, 0.007315099999999999, 0.0064097, 0.0064672, 0.0058616]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,MeasLow,-1.6,IW,[],[],[]
81,O3VIS,MeasLow,-1.6,IX,"[0.005141, 0.0058353, 0.007249349999999999, 0.0067774, 0.006904199999999999, 0.0062705]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,MeasLow,-1.2,IW,[],[],[]
81,O3VIS,MeasLow,-1.2,IX,"[0.005095, 0.00616275, 0.0060108, 0.0074308, 0.0072198, 0.006732299999999999]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
81,O3VIS,MeasLow,-1.1,IW,[],[],[]
81,O3VIS,MeasLow,-1.1,IX,"[0.0051245, 0.0060910999999999995, 0.00716815, 0.0070497, 0.0071164999999999996, 0.00662925]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,MeasLow,-1.0,IW,[],[],[]
81,O3VIS,MeasLow,-1.0,IX,"[0.004984, 0.0060722, 0.0059482, 0.0070786, 0.0072007, 0.0064875]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
81,O3VIS,MeasLow,-0.8,IW,[],[],[]
81,O3VIS,MeasLow,-0.8,IX,"[0.00470235, 0.005693800000000001, 0.0056703, 0.0067726, 0.0067891, 0.005992]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,-0.6,IW,[],[],[]
81,O3VIS,MeasLow,-0.6,IX,"[0.00419475, 0.0049255, 0.0048587, 0.0060498999999999995, 0.00582655, 0.00502355]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,-0.4,IW,[],[],[]
81,O3VIS,MeasLow,-0.4,IX,"[0.00332775, 0.0035252, 0.0036944, 0.00458975, 0.00419705, 0.0036661]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,-0.2,IW,[],[],[]
81,O3VIS,MeasLow,-0.2,IX,"[0.00248715, 0.0022759, 0.0023748000000000003, 0.00299525, 0.0026072499999999998, 0.00236245]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,0.0,IW,[],[],[]
81,O3VIS,MeasLow,0.0,IX,"[0.00192685, 0.0015817, 0.001721, 0.0019661, 0.0016085999999999997, 0.00150995]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,0.2,IW,[],[],[]
81,O3VIS,MeasLow,0.2,IX,"[0.0015149999999999999, 0.00110815, 0.001243, 0.00147825, 0.00108505, 0.00104685]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,MeasLow,0.4,IW,[],[],[]
81,O3VIS,MeasLow,0.4,IX,"[0.0012948999999999999, 0.00088892, 0.00095651, 0.0012169, 0.00085771, 0.00080501]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,0.6,IW,[],[],[]
81,O3VIS,MeasLow,0.6,IX,"[0.0011644, 0.0007653, 0.00089134, 0.00107585, 0.0008111500000000001, 0.00072018]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,0.8,IW,[],[],[]
81,O3VIS,MeasLow,0.8,IX,"[0.0011105499999999999, 0.00070802, 0.0007863599999999999, 0.000986515, 0.00073125, 0.00068396]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,1.0,IW,[],[],[]
81,O3VIS,MeasLow,1.0,IX,"[0.000953255, 0.0008506449999999999, 0.0010484499999999998, 0.0009706999999999999, 0.0012001999999999998, 0.0019286499999999994]","[28.55, 37.954, 47.357, 56.76, 66.164, 75.568]","[37.954, 47.357, 56.76, 66.164, 75.568, 84.971]"
81,O3VIS,MeasLow,1.2,IW,[],[],[]
81,O3VIS,MeasLow,1.2,IX,"[0.0010532, 0.0006856200000000001, 0.00071089, 0.000900255, 0.0007059950000000001, 0.00064355]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,1.4,IW,[],[],[]
81,O3VIS,MeasLow,1.4,IX,"[0.00103175, 0.00067945, 0.00067031, 0.00089185, 0.0006871599999999999, 0.000638325]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,1.6,IW,[],[],[]
81,O3VIS,MeasLow,1.6,IX,"[0.0010217299999999998, 0.00067674, 0.00067902, 0.000861235, 0.0006756599999999999, 0.0006329199999999999]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,1.8,IW,[],[],[]
81,O3VIS,MeasLow,1.8,IX,"[0.0010170499999999998, 0.00066458, 0.0006814900000000001, 0.00085877, 0.0006997150000000001, 0.000647135]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,MeasLow,2.0,IW,[],[],[]
81,O3VIS,MeasLow,2.0,IX,"[0.0009096399999999995, 0.00078232, 0.0009038699999999998, 0.000880815, 0.00097788, 0.001575599999999999]","[28.55, 37.928, 47.307, 56.686, 66.064, 75.442]","[37.928, 47.307, 56.686, 66.064, 75.442, 84.821]"
81,O3VIS,MeasLow,3.0,IW,[],[],[]
81,O3VIS,MeasLow,3.0,IX,"[0.0006686950000000001, 0.0006105999999999999, 0.0006920049999999997, 0.0007328, 0.0008797599999999996, 0.0016621]","[28.55, 37.902, 47.254, 56.606, 65.957, 75.309]","[37.902, 47.254, 56.606, 65.957, 75.309, 84.661]"
81,O3VIS,MeasLow,4.0,IW,[],[],[]
81,O3VIS,MeasLow,4.0,IX,"[0.00087566, 0.0006892, 0.000783895, 0.000757825, 0.0008988099999999999, 0.001492599999999999]","[28.55, 37.877, 47.204, 56.53, 65.857, 75.184]","[37.877, 47.204, 56.53, 65.857, 75.184, 84.511]"
81,O3VIS,MeasLow,5.0,IW,[],[],[]
81,O3VIS,MeasLow,5.0,IX,[],[],[]
81,O3VIS,MeasLow,6.0,IW,[],[],[]
81,O3VIS,MeasLow,6.0,IX,"[0.000745905, 0.000646225, 0.0007191599999999994, 0.0007181999999999998, 0.0008341599999999998, 0.001493049999999999]","[29.0, 38.225, 47.45, 56.676, 65.901, 75.126]","[38.225, 47.45, 56.676, 65.901, 75.126, 84.351]"
81,O3VIS,MeasLow,8.0,IW,[],[],[]
81,O3VIS,MeasLow,8.0,IX,"[0.0008295299999999993, 0.0005952099999999999, 0.0006945999999999999, 0.0006996199999999995, 0.0008374699999999998, 0.0015345499999999991]","[28.97, 38.175, 47.38, 56.586, 65.791, 74.996]","[38.175, 47.38, 56.586, 65.791, 74.996, 84.201]"
81,O3VIS,MeasLow,15.0,IW,[],[],[]
81,O3VIS,MeasLow,15.0,IX,"[0.00065026, 0.0005112000000000001, 0.000722524999999999, 0.0006516849999999995, 0.0009229699999999996, 0.0015322999999999988]","[28.94, 38.122, 47.304, 56.486, 65.667, 74.849]","[38.122, 47.304, 56.486, 65.667, 74.849, 84.031]"
81,O3VIS,MeasLow,30.0,IW,[],[],[]
81,O3VIS,MeasLow,30.0,IX,"[0.0006885499999999996, 0.00053537, 0.0005865049999999993, 0.000680715, 0.0007932399999999999, 0.0014507499999999993]","[28.92, 38.078, 47.237, 56.396, 65.554, 74.712]","[38.078, 47.237, 56.396, 65.554, 74.712, 83.871]"
81,O3VIS,MeasLow,90.0,IW,"[0.347, 0.1686]","[93.31, 94.931]","[93.49, 95.111]"
81,O3VIS,MeasLow,90.0,IX,[],[],[]
81,O3VIS,RefFix,-5.0,IW,[],[],[]
81,O3VIS,RefFix,-5.0,IX,"[0.003397, 0.0030418499999999996, 0.00400095, 0.00259255, 0.0024974, 0.0023996]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-4.0,IW,[],[],[]
81,O3VIS,RefFix,-4.0,IX,"[0.0069968, 0.0057472, 0.00832905, 0.00699565, 0.006736949999999999, 0.0063456]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-3.0,IW,[],[],[]
81,O3VIS,RefFix,-3.0,IX,"[0.0071497999999999996, 0.00644475, 0.009711299999999999, 0.00823, 0.0079128, 0.0074462]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-2.0,IW,[],[],[]
81,O3VIS,RefFix,-2.0,IX,"[0.0060221499999999996, 0.0053403, 0.005194249999999999, 0.004583449999999999, 0.0047390999999999996, 0.006884599999999999]","[28.54, 37.975, 47.41, 56.846, 66.281, 75.716]","[37.975, 47.41, 56.846, 66.281, 75.716, 85.151]"
81,O3VIS,RefFix,-1.8,IW,[],[],[]
81,O3VIS,RefFix,-1.8,IX,"[0.0059894, 0.006123399999999999, 0.007777849999999999, 0.00697355, 0.0068331, 0.00633435]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-1.6,IW,[],[],[]
81,O3VIS,RefFix,-1.6,IX,"[0.005909299999999999, 0.0062583, 0.007719649999999999, 0.00733595, 0.0072743999999999994, 0.0067532]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-1.2,IW,[],[],[]
81,O3VIS,RefFix,-1.2,IX,"[0.0057342, 0.006582, 0.0063705, 0.007928600000000001, 0.0075872, 0.00721085]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
81,O3VIS,RefFix,-1.1,IW,[],[],[]
81,O3VIS,RefFix,-1.1,IX,"[0.0058266, 0.006514, 0.007639, 0.007604499999999999, 0.007475900000000001, 0.0070919500000000005]","[28.54, 28.75, 28.96, 29.17, 29.381, 29.591]","[28.75, 28.96, 29.17, 29.381, 29.591, 29.801]"
81,O3VIS,RefFix,-1.0,IW,[],[],[]
81,O3VIS,RefFix,-1.0,IX,"[0.0056022, 0.0065022, 0.0063121, 0.0076612, 0.007561, 0.00695925]","[28.54, 28.748, 28.957, 29.166, 29.374, 29.582]","[28.748, 28.957, 29.166, 29.374, 29.582, 29.791]"
81,O3VIS,RefFix,-0.8,IW,[],[],[]
81,O3VIS,RefFix,-0.8,IX,"[0.00527465, 0.0061315, 0.0060011, 0.0073625999999999995, 0.0071548, 0.00647935]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,-0.6,IW,[],[],[]
81,O3VIS,RefFix,-0.6,IX,"[0.004781, 0.0053684, 0.0052118, 0.0066587, 0.0061897, 0.00553035]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,-0.4,IW,[],[],[]
81,O3VIS,RefFix,-0.4,IX,"[0.0040398, 0.0038371, 0.004086, 0.00518345, 0.00454845, 0.00417325]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,-0.2,IW,[],[],[]
81,O3VIS,RefFix,-0.2,IX,"[0.0032710499999999997, 0.0025938, 0.002765, 0.00358205, 0.0029841499999999997, 0.0028654]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,0.0,IW,[],[],[]
81,O3VIS,RefFix,0.0,IX,"[0.0026715, 0.0018735, 0.0020684, 0.0024878500000000002, 0.0019733999999999997, 0.0019971499999999996]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,0.2,IW,[],[],[]
81,O3VIS,RefFix,0.2,IX,"[0.0022356, 0.0013668, 0.0015609, 0.0019368, 0.00141435, 0.0014911]","[28.55, 28.757, 28.964, 29.17, 29.377, 29.584]","[28.757, 28.964, 29.17, 29.377, 29.584, 29.791]"
81,O3VIS,RefFix,0.4,IW,[],[],[]
81,O3VIS,RefFix,0.4,IX,"[0.0019115, 0.0011185, 0.0012425000000000001, 0.0016461499999999999, 0.0011304, 0.00117895]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,0.6,IW,[],[],[]
81,O3VIS,RefFix,0.6,IX,"[0.0017247, 0.00098228, 0.0011248, 0.0014158, 0.00103455, 0.00103065]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,0.8,IW,[],[],[]
81,O3VIS,RefFix,0.8,IX,"[0.0016144, 0.00087203, 0.0009933, 0.0013147, 0.000955465, 0.0009370650000000001]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,1.0,IW,[],[],[]
81,O3VIS,RefFix,1.0,IX,"[0.0011403999999999997, 0.0009703699999999998, 0.0010508999999999994, 0.0009827999999999998, 0.0012862999999999998, 0.0017829999999999996]","[28.55, 37.954, 47.357, 56.76, 66.164, 75.568]","[37.954, 47.357, 56.76, 66.164, 75.568, 84.971]"
81,O3VIS,RefFix,1.2,IW,[],[],[]
81,O3VIS,RefFix,1.2,IX,"[0.0015592999999999998, 0.000839, 0.00089489, 0.00117785, 0.000923005, 0.0008814399999999999]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,1.4,IW,[],[],[]
81,O3VIS,RefFix,1.4,IX,"[0.0015300499999999998, 0.00079606, 0.0008409099999999999, 0.00113675, 0.0009078799999999999, 0.000877305]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,1.6,IW,[],[],[]
81,O3VIS,RefFix,1.6,IX,"[0.00146525, 0.00079873, 0.0008296699999999999, 0.00112805, 0.00088694, 0.00085755]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,1.8,IW,[],[],[]
81,O3VIS,RefFix,1.8,IX,"[0.0014238, 0.00077993, 0.00082901, 0.0011040000000000002, 0.00087107, 0.000852895]","[28.55, 28.755, 28.96, 29.166, 29.371, 29.576]","[28.755, 28.96, 29.166, 29.371, 29.576, 29.781]"
81,O3VIS,RefFix,2.0,IW,[],[],[]
81,O3VIS,RefFix,2.0,IX,"[0.0010643999999999996, 0.0008952, 0.00091196, 0.00087088, 0.0010232, 0.0014629999999999999]","[28.55, 37.928, 47.307, 56.686, 66.064, 75.442]","[37.928, 47.307, 56.686, 66.064, 75.442, 84.821]"
81,O3VIS,RefFix,3.0,IW,[],[],[]
81,O3VIS,RefFix,3.0,IX,"[0.0008237499999999999, 0.000762005, 0.000824325, 0.0008326799999999999, 0.0009451899999999999, 0.0014194000000000003]","[28.55, 37.902, 47.254, 56.606, 65.957, 75.309]","[37.902, 47.254, 56.606, 65.957, 75.309, 84.661]"
81,O3VIS,RefFix,4.0,IW,[],[],[]
81,O3VIS,RefFix,4.0,IX,"[0.000921815, 0.00079675, 0.0007740499999999998, 0.000761145, 0.0009312899999999997, 0.0013012]","[28.55, 37.877, 47.204, 56.53, 65.857, 75.184]","[37.877, 47.204, 56.53, 65.857, 75.184, 84.511]"
81,O3VIS,RefFix,5.0,IW,[],[],[]
81,O3VIS,RefFix,5.0,IX,"[0.00138735, 0.00076511, 0.00068407, 0.000950975, 0.00074874, 0.00078824]","[28.55, 28.754, 28.957, 29.16, 29.364, 29.568]","[28.754, 28.957, 29.16, 29.364, 29.568, 29.771]"
81,O3VIS,RefFix,6.0,IW,[],[],[]
81,O3VIS,RefFix,6.0,IX,"[0.0006953249999999999, 0.0007266799999999998, 0.000721835, 0.0006916149999999998, 0.0008778899999999999, 0.0012120499999999999]","[29.0, 38.225, 47.45, 56.676, 65.901, 75.126]","[38.225, 47.45, 56.676, 65.901, 75.126, 84.351]"
81,O3VIS,RefFix,8.0,IW,[],[],[]
81,O3VIS,RefFix,8.0,IX,"[0.0007304, 0.0006554199999999997, 0.000719565, 0.00067118, 0.0008084399999999997, 0.0011216999999999998]","[28.97, 38.175, 47.38, 56.586, 65.791, 74.996]","[38.175, 47.38, 56.586, 65.791, 74.996, 84.201]"
81,O3VIS,RefFix,15.0,IW,[],[],[]
81,O3VIS,RefFix,15.0,IX,"[0.00064846, 0.000543275, 0.0007135549999999998, 0.0005401749999999999, 0.0008485899999999989, 0.0010718]","[28.94, 38.122, 47.304, 56.486, 65.667, 74.849]","[38.122, 47.304, 56.486, 65.667, 74.849, 84.031]"
81,O3VIS,RefFix,30.0,IW,[],[],[]
81,O3VIS,RefFix,30.0,IX,"[0.0005944949999999999, 0.000652685, 0.0006263649999999994, 0.0006068099999999991, 0.0007317799999999999, 0.0010285399999999992]","[28.92, 38.078, 47.237, 56.396, 65.554, 74.712]","[38.078, 47.237, 56.396, 65.554, 74.712, 83.871]"
81,O3VIS,RefFix,90.0,IW,"[0.0011087999999999996, 0.0011132, 0.0012328999999999999, 0.0017052999999999986, 0.0024272999999999994, 0.004024399999999999, 0.007498999999999988, 0.012661999999999986, 0.016305, 0.01832]","[84.22, 85.268, 86.316, 87.364, 88.412, 89.46, 90.509, 91.557, 92.605, 93.653]","[85.268, 86.316, 87.364, 88.412, 89.46, 90.509, 91.557, 92.605, 93.653, 94.701]"
81,O3VIS,RefFix,90.0,IX,"[0.0005636199999999997, 0.0007140550000000002, 0.0005606849999999999, 0.00047441000000000014, 0.000651425, 0.001107]","[28.54, 37.99, 47.44, 56.89, 66.341, 75.791]","[37.99, 47.44, 56.89, 66.341, 75.791, 85.241]"
81,O3UV,Ref,-5.0,IW,[],[],[]
81,O3UV,Ref,-5.0,IX,[],[],[]
81,O3UV,Ref,-4.0,IW,[],[],[]
81,O3UV,Ref,-4.0,IX,[],[],[]
81,O3UV,Ref,-3.0,IW,[],[],[]
81,O3UV,Ref,-3.0,IX,[],[],[]
81,O3UV,Ref,-2.0,IW,[],[],[]
81,O3UV,Ref,-2.0,IX,"[0.0051385, 0.00588245, 0.008876549999999995, 0.012478999999999999, 0.016868, 0.032165]","[29.06, 38.367, 47.674, 56.981, 66.287, 75.594]","[38.367, 47.674, 56.981, 66.287, 75.594, 84.901]"
81,O3UV,Ref,-1.8,IW,[],[],[]
81,O3UV,Ref,-1.8,IX,[],[],[]
81,O3UV,Ref,-1.6,IW,[],[],[]
81,O3UV,Ref,-1.6,IX,[],[],[]
81,O3UV,Ref,-1.2,IW,[],[],[]
81,O3UV,Ref,-1.2,IX,[],[],[]
81,O3UV,Ref,-1.1,IW,[],[],[]
81,O3UV,Ref,-1.1,IX,[],[],[]
81,O3UV,Ref,-1.0,IW,[],[],[]
81,O3UV,Ref,-1.0,IX,[],[],[]
81,O3UV,Ref,-0.8,IW,[],[],[]
81,O3UV,Ref,-0.8,IX,[],[],[]
81,O3UV,Ref,-0.6,IW,[],[],[]
81,O3UV,Ref,-0.6,IX,[],[],[]
81,O3UV,Ref,-0.4,IW,[],[],[]
81,O3UV,Ref,-0.4,IX,[],[],[]
81,O3UV,Ref,-0.2,IW,[],[],[]
81,O3UV,Ref,-0.2,IX,[],[],[]
81,O3UV,Ref,0.0,IW,[],[],[]
81,O3UV,Ref,0.0,IX,[],[],[]
81,O3UV,Ref,0.2,IW,[],[],[]
81,O3UV,Ref,0.2,IX,[],[],[]
81,O3UV,Ref,0.4,IW,[],[],[]
81,O3UV,Ref,0.4,IX,[],[],[]
81,O3UV,Ref,0.6,IW,[],[],[]
81,O3UV,Ref,0.6,IX,[],[],[]
81,O3UV,Ref,0.8,IW,[],[],[]
81,O3UV,Ref,0.8,IX,[],[],[]
81,O3UV,Ref,1.0,IW,[],[],[]
81,O3UV,Ref,1.0,IX,"[0.0008669999999999999, 0.00108465, 0.0012663499999999999, 0.0017083499999999995, 0.0028727999999999974, 0.009874]","[29.1, 38.4, 47.7, 57.001, 66.301, 75.601]","[38.4, 47.7, 57.001, 66.301, 75.601, 84.901]"
81,O3UV,Ref,1.2,IW,[],[],[]
81,O3UV,Ref,1.2,IX,[],[],[]
81,O3UV,Ref,1.4,IW,[],[],[]
81,O3UV,Ref,1.4,IX,[],[],[]
81,O3UV,Ref,1.6,IW,[],[],[]
81,O3UV,Ref,1.6,IX,[],[],[]
81,O3UV,Ref,1.8,IW,[],[],[]
81,O3UV,Ref,1.8,IX,[],[],[]
81,O3UV,Ref,2.0,IW,[],[],[]
81,O3UV,Ref,2.0,IX,"[0.0008602249999999999, 0.0009366849999999996, 0.0013004999999999998, 0.0016192499999999996, 0.0027463999999999987, 0.008649]","[29.08, 38.357, 47.634, 56.91, 66.187, 75.464]","[38.357, 47.634, 56.91, 66.187, 75.464, 84.741]"
81,O3UV,Ref,3.0,IW,[],[],[]
81,O3UV,Ref,3.0,IX,"[0.00090377, 0.0009083399999999999, 0.0011905, 0.0015907999999999999, 0.0025292500000000002, 0.0082972]","[28.73, 38.04, 47.35, 56.661, 65.971, 75.281]","[38.04, 47.35, 56.661, 65.971, 75.281, 84.591]"
81,O3UV,Ref,4.0,IW,[],[],[]
81,O3UV,Ref,4.0,IX,"[0.00088264, 0.0010158799999999998, 0.00113605, 0.0013777, 0.002621999999999999, 0.007696]","[29.02, 38.255, 47.49, 56.726, 65.961, 75.196]","[38.255, 47.49, 56.726, 65.961, 75.196, 84.431]"
81,O3UV,Ref,5.0,IW,[],[],[]
81,O3UV,Ref,5.0,IX,[],[],[]
81,O3UV,Ref,6.0,IW,[],[],[]
81,O3UV,Ref,6.0,IX,"[0.0008013049999999999, 0.0010191499999999997, 0.0010806999999999998, 0.0013804499999999999, 0.0024177999999999995, 0.007488]","[28.99, 38.205, 47.42, 56.636, 65.851, 75.066]","[38.205, 47.42, 56.636, 65.851, 75.066, 84.281]"
81,O3UV,Ref,8.0,IW,[],[],[]
81,O3UV,Ref,8.0,IX,"[0.0008218699999999999, 0.00087409, 0.0009988, 0.0014279, 0.0022628, 0.007004]","[28.96, 38.152, 47.344, 56.536, 65.727, 74.919]","[38.152, 47.344, 56.536, 65.727, 74.919, 84.111]"
81,O3UV,Ref,15.0,IW,[],[],[]
81,O3UV,Ref,15.0,IX,"[0.0008519, 0.0008519799999999999, 0.0009861199999999998, 0.00132875, 0.0023435999999999978, 0.006682]","[28.93, 38.1, 47.27, 56.44, 65.611, 74.781]","[38.1, 47.27, 56.44, 65.611, 74.781, 83.951]"
81,O3UV,Ref,30.0,IW,[],[],[]
81,O3UV,Ref,30.0,IX,"[0.000784335, 0.00088755, 0.0010837999999999996, 0.0013110499999999998, 0.0019688, 0.006208]","[28.9, 38.049, 47.197, 56.346, 65.494, 74.643]","[38.049, 47.197, 56.346, 65.494, 74.643, 83.791]"
81,O3UV,Ref,90.0,IW,"[0.0080145, 0.010256, 0.01208, 0.014638, 0.0192715, 0.026354999999999993, 0.038426499999999995, 0.052112, 0.053209, 0.052721]","[84.34, 85.193, 86.046, 86.899, 87.752, 88.606, 89.459, 90.312, 91.165, 92.018]","[85.193, 86.046, 86.899, 87.752, 88.606, 89.459, 90.312, 91.165, 92.018, 92.871]"
81,O3UV,Ref,90.0,IX,"[0.0008328, 0.0010892000000000007, 0.0012998499999999984, 0.0014016499999999997, 0.0023077999999999983, 0.0075296999999999985]","[28.54, 38.014, 47.487, 56.96, 66.434, 75.908]","[38.014, 47.487, 56.96, 66.434, 75.908, 85.381]"
81,O3UV,MeasLow,-5.0,IW,[],[],[]
81,O3UV,MeasLow,-5.0,IX,[],[],[]
81,O3UV,MeasLow,-4.0,IW,[],[],[]
81,O3UV,MeasLow,-4.0,IX,[],[],[]
81,O3UV,MeasLow,-3.0,IW,[],[],[]
81,O3UV,MeasLow,-3.0,IX,[],[],[]
81,O3UV,MeasLow,-2.0,IW,[],[],[]
81,O3UV,MeasLow,-2.0,IX,"[0.005096750000000001, 0.005619299999999997, 0.007926749999999996, 0.011925499999999993, 0.016202, 0.0311675]","[29.06, 38.394, 47.727, 57.061, 66.394, 75.728]","[38.394, 47.727, 57.061, 66.394, 75.728, 85.061]"
81,O3UV,MeasLow,-1.8,IW,[],[],[]
81,O3UV,MeasLow,-1.8,IX,[],[],[]
81,O3UV,MeasLow,-1.6,IW,[],[],[]
81,O3UV,MeasLow,-1.6,IX,[],[],[]
81,O3UV,MeasLow,-1.2,IW,[],[],[]
81,O3UV,MeasLow,-1.2,IX,[],[],[]
81,O3UV,MeasLow,-1.1,IW,[],[],[]
81,O3UV,MeasLow,-1.1,IX,[],[],[]
81,O3UV,MeasLow,-1.0,IW,[],[],[]
81,O3UV,MeasLow,-1.0,IX,[],[],[]
81,O3UV,MeasLow,-0.8,IW,[],[],[]
81,O3UV,MeasLow,-0.8,IX,[],[],[]
81,O3UV,MeasLow,-0.6,IW,[],[],[]
